I have been feeling this way about getting in to grad school.	apprehensive
After many years of depression,  it looks like I am beginning to get better.	hopeful
My daughter came over today. I brought out the old photo album and we sat and looked through the photos and talked about the old days. We had a nice time.	nostalgic
My husband's been out of town this week,  and will be gone for another week.  It's so quiet around the house,  I can't get used to it.	lonely
My son was charged with possession of drugs.	disappointed
My son is turning 2 in a few months,  and I am feeling this way.	sentimental
My Airbnb customers left the house smelly and dirty.	disgusted
My friend got some new Nike shoes. I have an old pair.	jealous
Was able to negotiate the rent of my apartment back down to a better rate,  after they had raised it for the new year. I was kind of worried I'd have to find a new place,  but now I don't have to move anything and go through that annoying process.	content
Waiting for my test back from my math teacher. I think I scored well.	anticipating
I had to move far away from my aunt and i miss her a lot.	lonely
I want to adopt a new cat,  but I already have three dogs. I'd love to have a cat,  but I'm not sure if my current dogs will take well.	apprehensive
My college entrance exam is tomorrow.	anxious
I was thinking about going camping,  but I'm worried about the weather ruining it.	apprehensive
I have been working on training my puppy. He just started to grasp sitting.	proud
My cat died the other day.	sad
Prior to my final math exam. I studied extremely hard up to that point.	confident
Someone had to walk into the bathroom after I had used it and made it smell really badly. As I was leaving,  they made a comment about how bad it smelled,  and I couldn't help but cringe.	embarrassed
I am happy with my life right now,  everything is going well	content
I saw a strange shadow in the kitchen at night. 	terrified
My dogs bark is horrible and he won't stop.	annoyed
I baked my new neighbors a nice meatloaf as a welcome gift. It went well until I got so hungry I had to eat a piece. Then I ate another piece. Next think I knew it was half eaten. I felt so bad.	ashamed
I didn't get a promotion at work. I had worked really hard to get.	devastated
I felt this way while working with patients in the ER.	caring
One time I was hit on by a guy I liked at work. I was really interested in him,  and I said no because I had a boyfriend.	faithful
My girlfriend has been acting suspicious lately. Guarding her phone,  being absent here and there when she didn't used to be. Having weird excuses for her weird behavior. She tells me nothing is going on,  and I try to believe her. I don't know how much longer that will last.	trusting
I was sad as a kid when my pants fell down in class,  everyone laughed at me	embarrassed
i am so appreciative to be able to be open and honest with my husband and to be able to have an amazing relationship.	trusting
Mentioned my company on social media the other day. Now I'm getting told I have to meet with management after the weekend for something they can't talk about until then. I'm not sure how they could know about what I said,  but I have no idea what else it could be,  and I'm nervous.	anticipating
My brother tried fighting me after our hockey game. He said I wasn't passing him the puck enough.	furious
I thought I had given away all of my adult kids old toys,  but I recently stumbled upon one of my daughters old dolls. I think I'll keep it for the memories it brings me.	sentimental
I am a die hard braves fan. I stick with them regardless if they are winning or losing.	faithful
I am feeling this way in my life right now. I am so happy.	content
In university,  for my major of social work,  we all get mandatory internships where they place us in certain ones and we have no control over it. Some other students received cool internship placements,  and I feel like mine doesn't compare. Kind of disappointed I didn't get something more interesting.	jealous
My son is returning from his tour	joyful
i am hoping our government continues to lead the country in the right direction.	trusting
I saw my best friend from high school for the first time in 15 years.  We were able to catch up and reminisce about high school.  Even though we both hated high school.	nostalgic
I always wanted a ferrari for everyday of the week.  When my dad bought me my murcialago,  I finally felt a sense of happiness roll over me.	content
I saw some kids playing with airsoft guns,  it reminded me of my childhood.	sentimental
I applied to university for a math degree. I get my letter soon.	hopeful
I was building a sculpture and some neighborhood kid threw a baseball and destroyed it.	devastated
My roommate promised he'd be good with cleaning up after his cat when he asked if he could get one. Now he's hardly ever cleaning the litter box. It's getting old really fast.	furious
It is my friends birthday today.  I have put together a surprise party for him tonight.	caring
My girlfriend like to go out for girls night about once a month. I dont mind it because she wont do anything stupid.	trusting
the chargers are set for a good season. unfortunelty injuries during the preseason are already hurting them.	apprehensive
A movie i have been waiting for for a while is coming out soon. I have already bought tickets.	excited
It was my anniversary,  my spouse brought me flowers and gifts. 	sentimental
About 5 years ago,  I went to a swimming pool. In the showers,  some kids made fun of my body. I felt bad about it.	ashamed
the braves are having a great season. i am gunna be so bummed if they dont make a run	devastated
I am applying to grad school and I have been a little anxious about it.	anticipating
I had a bad encounter of someone with horrible road rage.	angry
I thought a lot about the past when I got to visit my hometown. I moved from Chicago over 10 years ago and I was glad to be back.	sentimental
I have a big interview next week and I am nervous. Im not sure if I should just cancel or not.	apprehensive
seeing my son grow up is bittersweet! i want him to be little forever but its so awesome to see him grow!	sentimental
I am very worried because I am waiting for a blood test results.	apprehensive
my coworker got the big promotion that I had been wanting.	jealous
I was given a huge discount on my groceries today. I definitely was not expecting it.	surprised
My aunt went back to college and graduated. She is amazing.	proud
my grandmother is having surgery next week. i will be staying at the hospital with her at least one night.	caring
I am going on vacation next week and can't wait!	excited
My friend managed to do a cartwheel in front of me. I didn't think he could do it anymore.	impressed
My best friend is going to try and drive up to see me next month. Fingers crossed,  he'll be able to make the trip. 	hopeful
I love spending time with my family. I love them so much.	sentimental
I'm supposed to hear in the next day or two whether I've gotten my dream job. I can't wait to find out! I've been trying to get a job with this company for years!	anxious
i was at a party and had too many shots and puked all over the porch	embarrassed
I just retired in the spring.  It's so nice to not have the stress of a day to day job.  I can finally relax.	content
Everything is going great right now. I would not want to change a thing.	content
I am so in love with my husband. i wouldnt want to spend my life with anyone else	faithful
i saw a bad to the bone wrangler today. i want one so bad	jealous
The braves are doing so good! i think they will make a run this year!	confident
I heard a loud bang in the middle of the night. 	afraid
i am thinking the chargers are going to be great! we have a really good roster	anticipating
I am so scared of my dog dying. 	afraid
My Tesla is able to drive by itself	impressed
i have a fantasy football draft tomorrow! i am sure i will win it all this year	confident
I was running in the park and I slipped on a banana peel and fell.	ashamed
i have a fantasy football draft tomorrow. i have got all the info i need to get the perfect team.	prepared
Having a TV show binge over the weekend and not having to do much else.	content
I received an A on my final that I didn't even study for!!	surprised
I said a little prayer before lunch yesterday. 	grateful
i have a fantasy football draft tomorrow. i have done my research and i'm ready to draft a great team!	prepared
it makes me so mad to see when someone hurts children.	furious
I have a big certification test coming up for my new job. I have been studying for hours but still feel unprepared. I am worried I will bomb it.	apprehensive
I lvoe my family and i expect they will never intentionally harm me.	trusting
I have been providing help and support for a friend that has lost his mon recently.	caring
I was dog-sitting for a friend. They were two little Chihuahuas and so cute. I babied them too much.	caring
I failed my science class.	ashamed
I saw a movie recently that I haven't watched since I was 8	nostalgic
I like the things the president has done so far. I would like to see the country continue to grow and get better!	hopeful
it makes me so mad when i hear or see of someone hurting children.	furious
I slipped and fell in the parking lot.  I was mortified.	embarrassed
I went on an airplane and felt so scared. I hate flying!	terrified
i was hoping to win the lottery when it was 500 million. i didnt though lol	disappointed
i told all my friends i was bringing over my new v 12 buggati veyron to their party the other day.  it turns out it was a w12.	embarrassed
My Gf baked me a cake and i had no idea she could cook'	impressed
When I was at summer camp I was wearing sweat pants and someone shanked me!	embarrassed
I went to the children's hospital to brings gifts for sick children.	caring
My grandmother is having surgery this week. I hope everything goes good!	anxious
I studied very hard for the SATs. When I went to take the test I knew I was prepared and I did great.	confident
I saw a documentary and it had people that hurt children. That makes me sick	disgusted
My roommate promised he'd clean up his half of the apartment while I was away on vacation. I come back to the same old,  same old. Dirty,  smelly,  and uninhabitable. Wish I didn't have to be stuck with him for another year.	disappointed
I have no friends in my college. 	lonely
I was very sad when I found out my dog died. He was a Springer Spaniel and a ball of fun!	devastated
I really wanted to live in the house that tom brady had with giselle in massachusets. I was so psyched when I saw it was on the market for only 13 mil!	anticipating
I got caught cheating once in school	ashamed
My taxi came late and I missed my meeting.	furious
There have been many attempted abductions around me lately. It is very scary	terrified
I am satisfied this week,  I have delivered a good project on time. 	content
My husband brought some leftovers home from dinner. I ate them when he took a nap.	guilty
A mosquito has been flying around my head all night.	annoyed
There was this one time that me and my mom went to targets black friday sale,  and waited outside for like 7 hours in order to get 3 huge flat screen TVs,  just to realize that they wont all fit in the car. The people in the car next to us also had a bunch of things including a TV and offered to follow and drop it off. At first I was worried but they came and dropped it off,  they were just nice people.	trusting
Someone offered me a way to make money fast	apprehensive
I have been trying to get pregnant and I am feeling all the symptoms of pregnancy.  I think I might be!	hopeful
I trusted my father with my car this weekend. He took really good care of it.	trusting
There are so many people that are bad in the world. It makes me scared for my son to have to grow up in this world	afraid
I am so happy with my life at this moment!	joyful
I went to a haunted house last Halloween. Usually they're pretty tame,  but this one really got me.	terrified
Acuna for the braves is so young. And he is so talented!	impressed
My wife brought home some leftovers. I ate them when she took a nap	ashamed
My dog ate the steak I had cooked for my date.	angry
I farted during a work meeting. I feel bad about it.	embarrassed
I'm pretty disappointed and ashamed in myself tonight,  I ate 3 hot dogs!	ashamed
My friend said he would help me last week driving me to uni	trusting
My son just went off to college.	proud
Seeing my dad's old train sets reminds me of him.  I wish he was still around. 	sentimental
I felt so good when i found out my brother will live after cancer.	sentimental
I looked back on my life and realized i have so much to be thankful for.	grateful
The braves are having a great season. I am really hoping they can make a playoff run	hopeful
everytime i am trying something knew i get that paralyzing fear of the unknown feeling.	apprehensive
My grandmother died and i feel absolutely horrible.	devastated
My wife and I have been married for 10 years	faithful
my uncle died last year	devastated
My cat was sick for a couple days when i first got them	caring
I love my cat. he is so sweet.	caring
My PS4 just arrived in the mail.	excited
I was going on a weekend to the lake but ended up getting sick. 	disappointed
I just got home from a vacation and feel super relaxed.	content
I'm torn up,  my dog had to be put down today because of old age. Ruined my day.	devastated
 I found my grandfathers old watch he passed along to me years ago. It finally fits me and I think I will start wearing it for luck.	sentimental
I spilled my coffee all over the store when i was shopping.	embarrassed
My coworkers threw me a welcome-back party without telling me.	surprised
Every fall my family and I used to go apple picking when I was younger.  Those were good times.	nostalgic
I have been in vacation in Mexico for one week now. I am buying gifts for my family before coming back.	anticipating
After a long week at work,  it is so nice to just be relaxing at home tonight.	content
I broke my laptop screen. 	sad
I caan't wait to go to a concert i just bought tickets for.	anticipating
My wife and I have been married 10 years.  I have faith in her that she's loyal.	trusting
I am feeling this way with my life now,  I am so thankful for everything.	grateful
My son has been playing tee ball just like when I used to play.  Those were great times for me.	sentimental
My son is turning two in a few months and I have been feeling this way. 	nostalgic
My brother bought my dream car.	jealous
I have a feeling I'm going to be getting a new car soon.	anticipating
when my dog had puppies	caring
I am feeling this way because my son is turning 2 soon.	sad
I have my annual evaluation next week.  I really hope I get a raise.	anticipating
I got a bad mark back on my math test. I had studied hard.	disappointed
I failed my final exam for math last semester. I all set to graduate but now I have to repeat it. Its horrible.	devastated
I saw a documentary on people on death row. It is disturbing some of the sick things people do.	disgusted
I'm so embarrassed,  I had to ditch my date to use the bathroom.  I told her I was sick!	embarrassed
I'm pretty satisfied with all the house work I got done today.  Yard is mowed and the house is clean!	content
My dog got sick last night but I didn't hear it.  I only realized it after I stepped in her throw up when I got to the top of the stairs this morning.  I almost threw up myself!	disgusted
We're going to the amusement park and roller coaster riding tomorrow	apprehensive
The other day I went to make a purchase for some new flea & tick medication for my dogs.  We I arrived home,  I realized that the employee had given me a larger supply of medicine than what I had actually ordered and paid.  By the time I had returned home,  the store had closed.  I had to wait until the next morning to correct the matter,  but I did go back to make the matter right.  It is important to me to be honest and trustworthy.  Not only this,  but my son saw this display; and,  thereby,  I am teaching him to be both honest and trustworthy too.	trusting
I had to wait all day to pick my dog up from the vet,  even though we had an appointment.	annoyed
I'm giving a presentation at work that is going to ensure I get a promotion.  I know I'll get it.	confident
I can't wait til Red Dead Redemption 2 comes out!  The first one was my favorite video game of all time!	anticipating
I lost 10 pounds and feel great!	confident
My wife got the flu yesterday. I ended up staying home to make sure she was ok.	caring
My dog got sick all over the floor. The smell was foul.	disgusted
 I let my brother take care of my dog when I went on vacation.	trusting
I was so excited when I got my brand new motorcycle a week ago,  but yesterday I crashed and totaled it.	devastated
I drank despite promising sobriety to my wife.	ashamed
I'm having heart palpitations all the time and they are very concerning to me. 	anxious
I forgot to tip my bar waitress when I was drunk	ashamed
I have the car packed,  the food packed in a cooler,  and the car inspected and filled with fuel.  Ready for vacation!	prepared
The amount of crazy people in the world is scary.	terrified
I set the alarm to the house every night before bed.  Around 3:00am this morning,  the alarm went off.  Thankfully,  the contact had just fallen off of the window to make it go off,  but it scared me so bad!	terrified
I've put in alot of work to get a huge job. i will know something shortly	anxious
I studied for two years to become a police man.	prepared
Someone smashed into my car and left.  People are horrible!	furious
My life is going pretty good right now. I have a great job and a wonderful girlfriend.	content
A homeless man asked me to roll down my window in my car.	apprehensive
I came home from a business trip and found food rotting in the fridge with mold growing on everything and fruit flies swarming around. bleh.	disgusted
I crapped my pants at wallmart once. I couldn't find the bathroom and well you know...	embarrassed
My husband is going on a trip and I will feel this way.	lonely
I tried following a recipe for vegan cookies and they turned out horribly.	disappointed
Last week I was not feeling well at all. I was so tired when I Went back to work,  that I forgot to change out of my pajamas before I went in.	embarrassed
I just watched an old cartoon and reminded me how much i used watch it.	nostalgic
I love my mom so much.  She has taken care of us kids really good!	caring
I'm confident I'm going to hit my new bench press max tomorrow at the gym! I've been working out hard lately!	confident
I have been excited to sell this stuff around my house i never use. I'm making pretty good money!	anticipating
My son just took his first steps to start walking.	proud
My flight got cancelled and I missed my son's birthday.	devastated
I feel great about the future of my brother.	hopeful
I had to babysit my new born nephew. 	caring
We became zoo members for the first time.	excited
I found a hair in my food while eating at a restaurant with my boyfriend	disgusted
I remember going to the beach every year when I was young. Wish I could do that again.	nostalgic
I don't want to throw away my son's old trophies. 	sentimental
I ate the last of my roommate's ice cream while drunk.	ashamed
Someone rear ended me and wrecked my car.	furious
I'm pretty happy with the way things are going at this time	content
Got everything packed and ready for my camping trip this weekend.  Should be a great time.	prepared
My trash can is super gross. I almost puked opening it up.	disgusted
I'm furious,  my cell phone bill this month is 200 dollars more than last months.  For no reason!	furious
I was holding my brother's newborn earlier today... I held them up a little bit,  with them facing down at me,  and they puked all over me. Pretty cool. Can't get the smell of baby vomit out of my nose.	disgusted
My husband threw a graduation party for me and I felt this way.	surprised
My ex girlfriend was flirting with these guys right in front of me. She loves the attention.	jealous
Went on the very first job interview after graduating. I was nervous,  but I felt like it went fairly well. They said they would contact me soon,  but it's been a week. I'm not sure what I should do at this point,  but I'm staying positive.	hopeful
I was recently looking through my large family photo book and remembering the birth and childhood of each of my 4 children.  It brought tears to my eyes as the last one just recently moved out on his own.  	sentimental
My mom made a large meal of my favorite dish.	content
i have been cheating on my spouse	ashamed
I ate my wife's leftovers while she was taking a nap.	guilty
Our home was broken into right after we moved in and I felt this way.	angry
I'm signed up to go sky diving for the first time this weekend,  but I am nervous.	apprehensive
I remember when movies actually focused more on the plot and acting rather than the special effects. I miss those times.	nostalgic
One time I was on a diet and I ate a whole bag of Hershey's Kisses. They were delicious,  but I shouldn't have done it.	guilty
I am going to my favorite restaurant tomorrow i am so excited.	joyful
I got a birthday card from an uncle that I haven't heard from in years	sentimental
I remember when I was in 8th grade,  I had to sing the national anthem at my middle school graduation in front of hundreds of students and parents	anxious
I forgot my lines in the live drama.	embarrassed
I didnt realize that chocolate milk did not come from brown cows until I was 14.	embarrassed
ordering something from a sketchy website	apprehensive
My boyfriend thought it would be funny to stand behind my door and scare me. I shrieked. 	terrified
Going on vacation to florida soon.  Can't wait.	anticipating
My cat dragged a freakin OWL into the house through the dog door the other night. I came home at midnight to a pitch black house,  went up the stairs,  and something flew over my darn head. Turned the light on and he was staring back at me...	terrified
Its been cloudy all day and I think it will heavily soon.	anticipating
I got lost in an unfamiliar part of town and I had to rely on someone else to help.	trusting
My friend just bought a car that I have been trying to afford for months!	jealous
I am really excited for the new super smash bros,  it looks awesome so far!	anticipating
I know my wife with be there for me,  good or bad.	trusting
I'm in high spirits with my new job,  I have a feeling I'm going to love working there.  Tomorrow is my 2nd day.	hopeful
A big meteor landed in my neighbors yard and not mine	jealous
A stranger complimented my new hairstyle. 	confident
watching old tv shows	sentimental
My ex and I went to Branson a few weeks ago. It was so much fun!	content
I have a dentist appointment next week and I don't want to go. My tooth hurts really bad.	anticipating
I get sentimental about my girlfriend,  she means a lot to me	sentimental
I spent this entire summer thinking I was going to lose weight,  that I was going to be good on my diet and workout. I did neither. I stayed inside,  played video games,  ate horribly,  and got grumpy ate everybody who reminded me of my promise. Now winter is coming and it's going to be even harder to motivate myself. 	guilty
My friend just bought a new Range Rover. I am so envious of him.	jealous
grandermother passing	devastated
I'm very disappointed in the pizza I ordered.  It was pretty much burnt with no toppings!	disappointed
Every time I watch baseball,  I think of my grandpa.	sentimental
I have to build an IKEA dresser tomorrow.  I am sure I can do it.	confident
I bought all the ingredients from the store and now its time to make a pizza.	prepared
I came home to a huge pile of dog poop,  it was absolutely disgusting.	disgusted
I'm worried about my job interview tomorrow,  I really want this job.  I hate this feeling!	anxious
The paper boy broke my window.	furious
My old dog and cat keep fighting	disappointed
I was so sad when my pet hamster died recently. We were best friends and I miss him so much. I cry every day and think about all the good times we had together.	devastated
I'm terrified of meeting my girlfriend's parents tomorrow.  She said they never like her choice of boyfriends!	terrified
Just before driving for the first time. I wasn't sure how to streer the car.	anxious
I have to make a brisket tomorrow.  I am so ready to do it.	prepared
I went through an old photo album.	nostalgic
allowing my neighbor to babysit my twins	trusting
I lost my credit card and someone charged 500 dollars on it.  I am so angry about it.	furious
Entering a haunted house for a halloween tour. There was chainsaws everywhere.	terrified
Crashing my dirtbike on a gravel road and having to get a drive home with the police. They were kind.	terrified
I recently gave my best friend a key to my house. We have known each other our whole life and I am confident he won't betray me. So happy to have such a good friend.	trusting
I hesitated before getting on the rollercoaster.	apprehensive
i tripped at dinner	embarrassed
I found my old high school year book recently. Was such a trip down memory lane.	sentimental
I already booked my flight before requesting a holiday. 	hopeful
I remember when people used to be more courteous. Those were the good old days.	nostalgic
I am worried about a flight coming up.	anxious
I didn't confess all my sins at church. I ended up holding back.	guilty
I was planning a vacation soon,  but due to an emergency at work,  all vacation time was cancelled.	devastated
I love my wife so much.  I would never cheat on her.	faithful
I accidentally slammed the door on my dogs tail.	guilty
Going to a job interview soon and I think I got this!	confident
Can't complain about anything. I have a roof over me head,  a great family,  and a decent job. Life is great for me right now!	content
When I found out my son decided to drop out of college.	disappointed
My mom has taken on my brother's two children in the interim while he deals with social services,  for getting in trouble with the law. She's in her 60s,  and she's handling a 2-year-old and 7-year-old,  while working full time. I'm proud of her.	impressed
I accidentally bounced a check today.  I am so upset I did that.	disappointed
I work as a self-employed transcriptionist. I told my client I'd have work done this week,  but my university classes also started this week... and things kind of got away from me,  and they won't be done. I'm worried he's going to just tell me he'll have someone else do them,  and I'll lose his business.	anxious
I can't believe I actually went to work wearing my wife's dress the other day. I knew something was wrong when it felt like I was wrapped like a sausage. Luckily I had a spare suit in my office to change into.	embarrassed
I felt good about my job interview,  I think that I have a good chance to get the job	confident
I won free tickets to a my favorite band!	joyful
I'm back in my old college town for the first time since graduating. It's weird how many memories flood back from just physically being in a space. I'm seeing all the places I used to eat,  my old apartment,  my campus,  and my friends here and there... makes me wish I could go back	nostalgic
I saw a grown woman pick her nose and eat it earlier.  I was so grossed out.	disgusted
The airplane smelled like it hadn't been cleaned for months.	disgusted
I kept thinking I had left the front door unlocked whilst I was on vacation	anxious
I can't wait for the next Avatar movie to come out. It seems like it was such a long time ago when the first movie came out. I can hardly stay patient any longer.	anticipating
I am upset the Eagles lost yesterday,  they lost to the worst team in the league,  and got shutout	furious
I woke up and saw someone staring at me in the middle of the night.	terrified
I have to go to court for a speeding ticket and i am worried and nervous over the whole ordeal.	afraid
I was.. at home alone.. doing some self-pleasuring,  if you will... and my roommate almost walked in on me. I managed to jump into my closet while pulling up my pants before he could see me. So happy I didn't have to have that awkward conversation.	grateful
I love going back and playing Pokemon Emerald,  that game was a massive part of my childhood	nostalgic
My husband is training a new female employee at work. He takes her to luch everyday and I don't like it.	jealous
I have to go to a doctor's appointment on Monday.  Hospitals make me so nervous.	anxious
I can't believe how pretty my best friend's new girlfriend is. I look better than him but he always gets the pretty girls. Wish I had as much game as him.	jealous
My 3 yr old daughter was a very vocal child.  She told the cashier at the grocery store,  who was a man,  that boys don't wear earrings when she saw his earring.	ashamed
I am ready for the new pokemon game,  I am super excited,  it looks like an amazing game!	prepared
I watched this award show dog sprint through an obstacle course and it was amazing.	impressed
I saw a little girl that looked like she was lost in the mall. I took her to one of the stores so they could call security. Her mother found her and thanked me for being so concerned.	caring
I am hoping I will get promoted at my job soon enough,  that would be great	hopeful
I am so happy to be alive now. I invested in bitcoin and made enough to support my family for a whole year.	grateful
I am not happy with how the Eagles played yesterday,  they lost to the browns of all teams	disappointed
My mom is starting to develop dementia early. I feel like I'm losing such an important figure in my life much earlier than I should,  even though she's still alive. Like,  she struggles so much with daily activities and remembering who I am.	sad
I am not happy with how the Eagles played yesterday,  it was not good	disgusted
I went on a roller coaster last week and it freaked me out.	terrified
Getting ready for vacation	prepared
Spent the entire summer with my long distance girlfriend,  and now I'm back at home for university. Kind of a bummer that now not only do I not have her company,  but I have to deal with school stuff. From one extreme to the other.	lonely
I am scared of how work is going to go,  it is the start of our busiest period of the year	anxious
I recently moved to a new town and I don't know anyone.	lonely
I am jealous of my coworker,  he is very smart and athletic	jealous
My cat will not stop meowing at me. he is a mad man.	annoyed
I stole money from my son's piggy bank.  I feel so ashamed for my behavior.	guilty
I am scared of this upcoming season wiht Wentz being hurt,  the Eagles might be in trouble	terrified
I am scared of how work is going to go,  it is the start of our busiest period of the year	anxious
My classmates at university are so gossip-y. They get so catty with one another,  and spread rumors behind each other's backs. We're in a small major,  so everyone knows everyone in this group of 50 students,  and a lot of them dislike each other for no good reason.	annoyed
I won a small contest. So,  my friend was there when I entered the contest,  and he was the one that encouraged me to enter. Now that I won,  he says he deserves some of the winnings because he was the one that made me enter. I disagree. But he keeps bothering me about it.	angry
I recently lost my job adn i feel horrible.	sad
My mother got me a new puppy. A small blue eyed husky.	joyful
I felt terrible when I broke our television a few weeks ago	guilty
When my house burned down. I had to save my mother.	afraid
I just took a very difficult test in my math class. I cannot wait to see how i did. I know I did great	confident
I alwasy get so happy during the holiday season. It's coming up soon	joyful
My best friend is coming to visit me tomorrow.  I am so happy to see her.	joyful
This new printer at work is SO AWFUL,   I HATE IT	furious
We are supposed to have severe storms tomorrow. I put together a storm emergency kit for the basement just in case 	prepared
Today when I was walking home from the park a pit bull was chasing me.  I was scared for my life.	afraid
I can not wait to go out to eat with my new girlfriend.	excited
Someone keyed my car at work today! Injust got the car last week!	furious
I was cleaning my attic and found my old NES	nostalgic
I had to buy some toys for my nephews birthday the other day.  Made me miss when my girls were that small.	sentimental
I saw a man eat a 3 foot sub sandwich.  It was very inspiring to me.	impressed
I watched a football game the other day and a really good team lost to a well known horrible team.	surprised
I lost my wallet and someone found it and returned it to me.  I am so thankful for that person.	grateful
I was mad to see my best friend start dating my ex girlfriend.	angry
Getting a colonoscopy done.  I hope it turns out okay	hopeful
I was starting a new job and could not sleep the night before. I was feeling extremely anxious about the decision to change jobs.	apprehensive
I had to go to lunch by myself today.  I hate being by myself,  it's sad.	lonely
I once cheated on my taxes and i feel bad about it.	ashamed
seeing a kid cry in a store	caring
My favorite football team lost tonight.  It makes me feel so unhappy.	sad
I paid a lot of money for this new printer and it doesn't work	disappointed
 was at the store the other day and this random lady kept asking me my political party. She was very weird. 	apprehensive
thinking someone was talking to me when they werent	embarrassed
This past wednesday,  I left my class very late and there weren't many people outside,  and a random car pulled up to the curb where I was.	afraid
My dog saved my life by scaring away home intruders. i love him so much.	trusting
I went to Burger King today and they totally messed up my order.  I was so irritated.	annoyed
I ate deep fried eggplant.  YUCK	disgusted
I lsot my job and my girl friend broke up with me. Everything is falling apart.	devastated
My favorite fish died :(	devastated
I recently had a daughter and i have never felt so amazing.	caring
I finally graduated and feel relaxed and OK.	content
Someone threw away my lunch at work today.  I was so upset someone did that.	angry
my brother buying the car i wanted	jealous
My son behaved so well on his first day of school. I am so pleased with him.	proud
I was at the airport and fell asleep waiting for my plane and someone woke me up because i was snoring to loud.	embarrassed
Roller coaster riding tomorrow	terrified
A new pizza joint is opening up here.  I can't wait to go eat there.	excited
My friend made the local hockey team. He worked so hard.	impressed
I can not wait to start my new dream job on Monday.	anticipating
getting the job	confident
My father paid for my university tuition. He allows me to save lots of money.	grateful
I recently saved money by switching to a different insurance company.  I am shocked by the savings.	surprised
My best friend moved to my dream town.	jealous
My friend is borrowing my car tomorrow. I trust that he will take care of it.	faithful
waitng for my son to be born	anticipating
My dog is having surgery on his leg.  I have faith he will recover.	hopeful
I recieved an A on my test and i feel smart!	confident
I bought my fiancee a big cake for her birthday and I hope she likes it because I love her so much.	caring
My girlfriend left me for another man. It was on christmas.	lonely
Spent a day binge watching shows on netflix	content
I want to try to eat sushi someday.  I am afraid I will get sick though.	apprehensive
I got a lot of vacation time this summer from work,  so I felt good.	content
I tripped over someone the other day	embarrassed
My cat got ran over by someone. He sped off like it didn't matter.	sad
My friend is watching my dog for the weekend.  I have faith he will take good care of it.	trusting
I spilled my tea on my lap today and it looked awful. Like I peed myself.	embarrassed
I was at a crowded coffee shop last week and decided to to run to the bathroom leaving my macbook behind. I never thought about someone stealing it.	trusting
My friend kept pinching me. We were at school that day and he was constantly doing it.	annoyed
I got a gift from my late uncle. It was a clock.	sentimental
I am going to the beach again this weekend,  so I'm really excited about it.	anticipating
I didn't tip my waitress the othe rnight	guilty
I cant wait for red dead redemption 2 to come out	anticipating
I made the highschool basketball team out of camp. I worked so hard.	proud
I had to take my dog to be put to sleep a few days ago.  I was so hurt having to do that.	devastated
A co-worker just got a big raise and he does about only half the work I do.	jealous
I saw my 3 year old nephew yesterday for the first time in awhile	joyful
I went to the Olive Garden for dinner tonight.  I was pleased with the meal.	content
My friend won an award i was also going for	jealous
I got caught stealing out of a donation box.  I am so ashamed for doing so.	embarrassed
The college football season starts today.  I can't wait to watch some games.	anticipating
After weeks of studying im ready for my math test	confident
I think the aliens landed in my backyard	afraid
I just went cliff diving and I didn't even get nervous.	confident
My friend got the job promotion I was supposed to get.  I am so envious of him.	jealous
I have to take the bar exam next week.  I am sure I will excel at it.	confident
My youngest niece will be 17 soon. I find myself thinking back to when she was little and I just get teary eyed.	sentimental
I have to make a six layer bean dip later today.  I am so ready to do it.	prepared
My nephew made the football team!  	impressed
My first day of work begins on Monday and I feel like I am ready.	prepared
My dog died and I was just heartbroken. I got her when she was a puppy and she lived to be 20 years old.	devastated
I got a ticket earlier for driving 1 mile over the speed limit.  I was so angry about it.	furious
I remember when gas was only a dollar a gallon.  Those were the good old days.	nostalgic
I got a retro video game system the other day and it really reminded me of my childhood.	nostalgic
I wanted to do something to show my Mom some love so I made her a dinner of all of her favorites. I made extras for the freezer so she would be able to enjoy them again.	caring
I remember singing in the choir as a child.  It takes me back to a special time.	sentimental
ready for the test	prepared
First day of school started out pretty good but then got sort of tough for me. I had a bad class in particular.	embarrassed
I'm going to see a film tonight and I am really crossing my fingers its good.	hopeful
Didn't do anything this weekend but stay at home by myself	lonely
I tried to buy a newspaper this morning but it was sold out. I am so upset I couldn't get one.	disappointed
I was so let down by a film I watched recently.	disappointed
Saturday morning and its a great day to be alive!  I am anxious for what today has to bring me.	anticipating
I went into the bathroom and saw that my roommate had forgotten to flush the toilet.	disgusted
I came home and my goldfish have died	sad
seeing stefan had died made me sad and yearn for the old days	nostalgic
I saw a cook today not wash his hands after using the restroom.  It was so nasty to see.	disgusted
home break in	furious
I have a dentist appointment this week. I always get so nervous.	anxious
I'm going to be getting a waxing this week. I'm scared.	anxious
I urinated on myself in walmart	embarrassed
Well,  I think my marriage is over.  I came home to find my wife in bed with another man.	jealous
My friend said he might be able to help me move	hopeful
Someone tried to break into my house last week! I was so scared.	terrified
my friend cancelled on me last minute	disappointed
I drank all of my best friend's beer and didn't tell him. Feels bad man.	guilty
My family and friends can always count on me to be there.  As a Taurus,  loyalty is the #1 priority for me.	faithful
when my food wasnt cooked right	disgusted
someone drank the final energy drink	jealous
My new printer gets on my nerves so bad	annoyed
Headed off to a fishing tournament today. I believe I will win this tournament today.	confident
I'm so happy. I had a great lunch at a new sushi place downtown.	joyful
my cat vomited on my rug the other day	disgusted
i had to wait a day for test results last week	anxious
